MAKE ABCDEFGHI
MAKE B
PUSH_BACK B 577
PUSH_BACK B 578
PUSH_BACK B 579
PUSH_BACK B 580
PUSH_BACK B 581
PUSH_BACK B 582
PUSH_BACK B 583
PUSH_BACK B 584
PUSH_BACK B 585
PUSH_BACK B 586
PUSH_BACK B 587
PUSH_BACK B 588
PUSH_BACK B 589
PUSH_BACK B 590
PUSH_BACK B 591
PUSH_BACK B 592
PUSH_BACK B 593
PUSH_BACK B 594
PUSH_BACK B 595
PUSH_BACK B 596
PUSH_BACK B 597
PUSH_BACK B 598
PUSH_BACK B 599
PUSH_BACK B 600
PUSH_BACK B 601
PUSH_BACK B 602
PUSH_BACK B 603
PUSH_BACK B 604
PUSH_BACK B 605
PUSH_BACK B 606
PUSH_BACK B 607
PUSH_BACK B 608
PUSH_BACK B 609
PUSH_BACK B 610
PUSH_BACK B 611
PUSH_BACK B 612
PUSH_BACK B 613
PUSH_BACK B 614
PUSH_BACK B 615
PUSH_BACK B 616
PUSH_BACK B 617
PUSH_BACK B 618
PUSH_BACK B 619
PUSH_BACK B 620
PUSH_BACK B 621
PUSH_BACK B 622
PUSH_BACK B 623
PUSH_BACK B 624
PUSH_BACK B 625
PUSH_BACK B 626
PUSH_BACK B 627
PUSH_BACK B 628
PUSH_BACK B 629
PUSH_BACK B 630
PUSH_BACK B 631
PUSH_BACK B 632
PUSH_BACK B 633
PUSH_BACK B 634
PUSH_BACK B 635
PUSH_BACK B 636
PUSH_BACK B 637
PUSH_BACK B 638
PUSH_BACK B 639
PUSH_BACK B 640
PUSH_BACK B 641
PUSH_BACK B 642
PUSH_BACK B 643
PUSH_BACK B 644
PUSH_BACK B 645
PUSH_BACK B 646
PUSH_BACK B 647
PUSH_BACK B 648
PUSH_BACK B 649
PUSH_BACK B 650
PUSH_BACK B 651
PUSH_BACK B 652
PUSH_BACK B 653
PUSH_BACK B 654
PUSH_BACK B 655
PUSH_BACK B 656
PUSH_BACK B 657
PUSH_BACK B 658
PUSH_BACK B 659
PUSH_BACK B 660
PUSH_BACK B 661
PUSH_BACK B 662
PUSH_BACK B 663
PUSH_BACK B 664
PUSH_BACK B 665
PUSH_BACK B 666
PUSH_BACK B 667
PUSH_BACK B 668
PUSH_BACK B 669
PUSH_BACK B 670
PUSH_BACK B 671
PUSH_BACK B 672
PUSH_BACK B 673
PUSH_BACK B 674
PUSH_BACK B 675
PUSH_BACK B 676
PUSH_BACK B 677
PUSH_BACK B 678
PUSH_BACK B 679
PUSH_BACK B 680
PUSH_BACK B 681
PUSH_BACK B 682
PUSH_BACK B 683
PUSH_BACK B 684
PUSH_BACK B 685
PUSH_BACK B 686
PUSH_BACK B 687
PUSH_BACK B 688
PUSH_BACK B 689
PUSH_BACK B 690
PUSH_BACK B 691
PUSH_BACK B 692
PUSH_BACK B 693
PUSH_BACK B 694
PUSH_BACK B 695
PUSH_BACK B 696
PUSH_BACK B 697
PUSH_BACK B 698
PUSH_BACK B 699
PUSH_BACK B 700
PUSH_BACK B 701
PUSH_BACK B 702
PUSH_BACK B 703
PUSH_BACK B 704
PUSH_BACK B 705
PUSH_BACK B 706
PUSH_BACK B 707
PUSH_BACK B 708
PUSH_BACK B 709
PUSH_BACK B 710
PUSH_BACK B 711
PUSH_BACK B 712
PUSH_BACK B 713
PUSH_BACK B 714
PUSH_BACK B 715
PUSH_BACK B 716
PUSH_BACK B 717
PUSH_BACK B 718
PUSH_BACK B 719
PUSH_BACK B 720
PUSH_BACK B 721
PUSH_BACK B 722
PUSH_BACK B 723
PUSH_BACK B 724
PUSH_BACK B 725
PUSH_BACK B 726
PUSH_BACK B 727
PUSH_BACK B 728
PUSH_BACK B 729
PUSH_BACK B 730
PUSH_BACK B 731
PUSH_BACK B 732
PUSH_BACK B 733
PUSH_BACK B 734
PUSH_BACK B 735
PUSH_BACK B 736
PUSH_BACK B 737
PUSH_BACK B 738
PUSH_BACK B 739
PUSH_BACK B 740
PUSH_BACK B 741
PUSH_BACK B 742
PUSH_BACK B 743
PUSH_BACK B 744
PUSH_BACK B 745
PUSH_BACK B 746
PUSH_BACK B 747
PUSH_BACK B 748
PUSH_BACK B 749
PUSH_BACK B 750
PUSH_BACK B 751
PUSH_BACK B 752
PUSH_BACK B 753
PUSH_BACK B 754
PUSH_BACK B 755
PUSH_BACK B 756
PUSH_BACK B 757
PUSH_BACK B 758
PUSH_BACK B 759
PUSH_BACK B 760
PUSH_BACK B 761
PUSH_BACK B 762
PUSH_BACK B 763
PUSH_BACK B 764
PUSH_BACK B 765
PUSH_BACK B 766
PUSH_BACK B 767
PUSH_BACK B 768
PUSH_BACK B 769
PUSH_BACK B 770
PUSH_BACK B 771
PUSH_BACK B 772
PUSH_BACK B 773
PUSH_BACK B 774
PUSH_BACK B 775
PUSH_BACK B 776
PUSH_BACK B 777
PUSH_BACK B 778
PUSH_BACK B 779
PUSH_BACK B 780
PUSH_BACK B 781
PUSH_BACK B 782
PUSH_BACK B 783
PUSH_BACK B 784
PUSH_BACK B 785
PUSH_BACK B 786
PUSH_BACK B 787
PUSH_BACK B 788
PUSH_BACK B 789
PUSH_BACK B 790
PUSH_BACK B 791
PUSH_BACK B 792
PUSH_BACK B 793
PUSH_BACK B 794
PUSH_BACK B 795
PUSH_BACK B 796
PUSH_BACK B 797
PUSH_BACK B 798
PUSH_BACK B 799
PUSH_BACK B 800
PUSH_BACK B 801
PUSH_BACK B 802
PUSH_BACK B 803
PUSH_BACK B 804
PUSH_BACK B 805
PUSH_BACK B 806
PUSH_BACK B 807
PUSH_BACK B 808
PUSH_BACK B 809
PUSH_BACK B 810
PUSH_BACK B 811
PUSH_BACK B 812
PUSH_BACK B 813
PUSH_BACK B 814
PUSH_BACK B 815
PUSH_BACK B 816
PUSH_BACK B 817
PUSH_BACK B 818
PUSH_BACK B 819
PUSH_BACK B 820
PUSH_BACK B 821
PUSH_BACK B 822
PUSH_BACK B 823
PUSH_BACK B 824
PUSH_BACK B 825
PUSH_BACK B 826
PUSH_BACK B 827
PUSH_BACK B 828
PUSH_BACK B 829
PUSH_BACK B 830
PUSH_BACK B 831
PUSH_BACK B 832
PUSH_BACK B 833
PUSH_BACK B 834
PUSH_BACK B 835
PUSH_BACK B 836
PUSH_BACK B 837
PUSH_BACK B 838
PUSH_BACK B 839
PUSH_BACK B 840
PUSH_BACK B 841
PUSH_BACK B 842
PUSH_BACK B 843
PUSH_BACK B 844
PUSH_BACK B 845
PUSH_BACK B 846
PUSH_BACK B 847
PUSH_BACK B 848
PUSH_BACK B 849
PUSH_BACK B 850
PUSH_BACK B 851
PUSH_BACK B 852
PUSH_BACK B 853
PUSH_BACK B 854
PUSH_BACK B 855
PUSH_BACK B 856
PUSH_BACK B 857
PUSH_BACK B 858
PUSH_BACK B 859
PUSH_BACK B 860
PUSH_BACK B 861
PUSH_BACK B 862
PUSH_BACK B 863
PUSH_BACK B 864
PUSH_BACK B 865
PUSH_BACK B 866
PUSH_BACK B 867
PUSH_BACK B 868
PUSH_BACK B 869
PUSH_BACK B 870
PUSH_BACK B 871
PUSH_BACK B 872
PUSH_BACK B 873
PUSH_BACK B 874
PUSH_BACK B 875
PUSH_BACK B 876
PUSH_BACK B 877
PUSH_BACK B 878
PUSH_BACK B 879
PUSH_BACK B 880
PUSH_BACK B 881
PUSH_BACK B 882
PUSH_BACK B 883
PUSH_BACK B 884
PUSH_BACK B 885
PUSH_BACK B 886
PUSH_BACK B 887
PUSH_BACK B 888
PUSH_BACK B 889
PUSH_BACK B 890
PUSH_BACK B 891
PUSH_BACK B 892
PUSH_BACK B 893
PUSH_BACK B 894
PUSH_BACK B 895
PUSH_BACK B 896
PUSH_BACK B 897
PUSH_BACK B 898
PUSH_BACK B 899
PUSH_BACK B 900
PUSH_BACK B 901
PUSH_BACK B 902
PUSH_BACK B 903
PUSH_BACK B 904
PUSH_BACK B 905
PUSH_BACK B 906
PUSH_BACK B 907
PUSH_BACK B 908
PUSH_BACK B 909
PUSH_BACK B 910
PUSH_BACK B 911
PUSH_BACK B 912
PUSH_BACK B 913
PUSH_BACK B 914
PUSH_BACK B 915
PUSH_BACK B 916
PUSH_BACK B 917
PUSH_BACK B 918
PUSH_BACK B 919
PUSH_BACK B 920
PUSH_BACK B 921
PUSH_BACK B 922
PUSH_BACK B 923
PUSH_BACK B 924
PUSH_BACK B 925
PUSH_BACK B 926
PUSH_BACK B 927
PUSH_BACK B 928
PUSH_BACK B 929
PUSH_BACK B 930
PUSH_BACK B 931
PUSH_BACK B 932
PUSH_BACK B 933
PUSH_BACK B 934
PUSH_BACK B 935
PUSH_BACK B 936
PUSH_BACK B 937
PUSH_BACK B 938
PUSH_BACK B 939
PUSH_BACK B 940
PUSH_BACK B 941
PUSH_BACK B 942
PUSH_BACK B 943
PUSH_BACK B 944
PUSH_BACK B 945
PUSH_BACK B 946
PUSH_BACK B 947
PUSH_BACK B 948
PUSH_BACK B 949
PUSH_BACK B 950
PUSH_BACK B 951
PUSH_BACK B 952
PUSH_BACK B 953
PUSH_BACK B 954
PUSH_BACK B 955
PUSH_BACK B 956
PUSH_BACK B 957
PUSH_BACK B 958
PUSH_BACK B 959
PUSH_BACK B 960
PUSH_BACK B 961
PUSH_BACK B 962
PUSH_BACK B 963
PUSH_BACK B 964
PUSH_BACK B 965
PUSH_BACK B 966
PUSH_BACK B 967
PUSH_BACK B 968
PUSH_BACK B 969
PUSH_BACK B 970
PUSH_BACK B 971
PUSH_BACK B 972
PUSH_BACK B 973
PUSH_BACK B 974
PUSH_BACK B 975
PUSH_BACK B 976
PUSH_BACK B 977
PUSH_BACK B 978
PUSH_BACK B 979
PUSH_BACK B 980
PUSH_BACK B 981
PUSH_BACK B 982
PUSH_BACK B 983
PUSH_BACK B 984
PUSH_BACK B 985
PUSH_BACK B 986
PUSH_BACK B 987
PUSH_BACK B 988
PUSH_BACK B 989
PUSH_BACK B 990
PUSH_BACK B 991
PUSH_BACK B 992
PUSH_BACK B 993
PUSH_BACK B 994
PUSH_BACK B 995
PUSH_BACK B 996
PUSH_BACK B 997
PUSH_BACK B 998
PUSH_BACK B 999
PRINT ABCDEFGHI
PRINT_BACK ABCDEFGHI
PRINT B
PRINT_FRONT B
CONCAT ABCDEFGHI B
PRINT ABCDEFGHI
PRINT_SIZE ABCDEFGHI
